"TITLE","TEXT"
동양파일(228340.KQ): 이제는 봐야할 때,"동양파일에 대해 투자의견 ’BUY’, 목표주가 7,000원으로 커버리지를 개시한다. 목표주가는 2022년 예상 EPS 455원에 Target PER 15배를 적용해 산정했다. Target PER은 과거 2014-2016 주택 공급 빅싸이클 당시 건자재 업체의 평균 PER이다. 동사는 국내 PHC파일 M/S 3위 업체로, 착공 면적 확대에 따라 초기 투입되는 PHC파일의 공급량 증가가 전망되며, PHC파일 수급 쇼티지가 전망되어 단가 상승분을 온전히 누릴 것으로 예상되며, 3공장(아산, 익산, 함안) 생산 시설을 갖추고 있어 수도권, 전라권, 경남권을 중심으로 전국적 파일 수요 대응이 가능할 것으로 판단한다. 동양파일은 올해에도 전국적 착공 면적 확대에 따라 PHC 파일 판매량(Q) 증가 및 단가(P) 상승을 이어갈 전망이다. 2016년 이후 건설 경기 하락에 따라 착공 물량이 줄어들며 PHC파일 업체들의 단가 하락이 불가피했다. 주요 PHC파일 업체들은 구조 조정을 통해 생산 CAPA를 대폭 감축했으며, 동양파일의 CAPA 또한 2016년 923,000톤 -> 2021년 442,820톤으로 감소했다. 작년 건설 경기가 소폭 회복세를 보이며 착공 면적 확대가 기대됨에도 불구, PHC파일 업체들의 단기적 인력 충원 및 공격적인 CAPA 확대는 제한적일 것으로 판단된다. 이에 2021년 동사의 PHC파일 톤당 단가는 이미 12.8만원(+35.2%, YoY) 수준이며 과거 빅싸이클 당시 동사의 최대 제품 단가인 13.5만원에 근접하고 있다. 동양파일은 2015-2016년 30% 이상의 영업이익률을 기록한 바 있다. 현재 주요 원재료인 철근 가격 상승이 지속되며 본격적인 수익성 개선은 제한적이지만, 향후 원재료 부담 완화 및 매출 성장에 따른 높은 영업이익률 달성이 예상된다. 2022년 동양파일의 실적은 매출액 794억원(+14.2%, YoY), 영업이익 107억원(+30.8%, YoY)으로 전망한다. 이는 국내 주택 착공 물량 증가와 더불어 상대적으로 더딘 PHC업체들의 CAPA 증설에 맞물린 공급 쇼티지가 전망되며, 원재료 상승분 및 물량 증가에 따른 제품 단가 인상이 지속될 것으로 예상되고, 타 건자재 대비 착공 초기 단계에 투입되는 PHC파일의 빠른 실적 개선이 예상되기 때문이다. "
파츠계 금수저,"반도체 공정용 소모품 공급사 하나머티리얼즈에 대해 투자의견 BUY, 목표주가 96,000원을 제시한다. 적정 시가총액은 1.9조 원이고, 상승 여력은 70.8%이다. 목표 P/E는 21배를 적용했다. 21배는 미국 소모품 공급사(Entegris)와 국내 소모품 공급사(티씨케이, 원익QnC)의 2022년 P/E 평균 19.3배를 10% 할증한 밸류에이션이다. 할증한 이유는 하나머티리얼즈의 매출 증가율이 높기 때문이다. 하나머티리얼증가율은 2022년 +25%(Y/Y), 2023년 +20%(Y/Y)이다. Before Market이면서 SiC 소재 부품을 공급하는 티씨케이의 매출(컨센서스) 증가율은 2022년 +18%(Y/Y), 2023년 +17%(Y/Y)이다. 동종업종보다 하나머티리얼즈의 매출 증가율이 높은 이유는 Tokyo Electron을 통해 최종 고객사가 미국, 일본, 중국 등으로 확대되었고, 2022년에 북미 고객사향 매출과 SiC 링 매출이 전년 대비 각각 3배 및 2배 이상 증가하기 때문이다. "
퀄리티로 승부하는 웹툰 제작사,"동사는 오랜 웹소설 업력을 기반으로, 양질의 IP를 선별하여고퀄리티 노블코믹스 작품을 출시하는 국내 주요 웹툰 CP(컨텐츠프로바이더)사이다. 동사의 대표작으로는 노블코믹스의 시초인 ‘황제의 외동딸’과 카카오웹툰의 공전의 히트작인 ‘나혼자만레벨업’ 있으며, 이 외에도 현재 카카오페이지에서 30개의 작품을 연재 중에 있다. 30편의 작품 중 3월 25일 기준 구독자 수 100만 명 이상을 기록하고 있는 작품은 9편이며, 시즌 6를 연재 중인 황제의 외동딸은 구독자 수가 400만 명이 넘는다. 21년과 22년에 출시한 신작 12편 중 구독자 수 100만 명을 넘은 작품이 ‘이번 생은 가주가 되겠습니다’로 1편, 50만 명을 넘은 작품은 9편이 있다. 제작 편수 자체는 많지 않으나, 검증된 퀄리티로 독자들의 선택을 받고 있는 제작사이다. 작년 8월 앤트스튜디오 인수와 올해 예정된 웹툰스튜디오 신설을 통해서 동사의 연간 신작 수는 23년 기존의 10여 편에서 20여 편 이상으로 성장할 수 있을 것으로 예상한다. 동사는 작년 노블코믹스 전문 웹툰스튜디오인 앤트스튜디오를 인수해 양질의 웹툰 제작 인력을 확충했다. 앤트스튜디오는 동사와 유사하게 판타지 노블코믹스에 특화된 스튜디오로, 현재 10편의 작품을 연재 중이다. 이에 더해 현재 꾸리고 있는 디앤씨웹툰비즈 산하의 자체 웹툰 스튜디오는 4분기부터 본격적인 신작 연재가 가능할 것으로 예상한다. ‘나혼자만레벨업’ IP를 활용해 넷마블네오가 제작 중인 RPG게임은 내년 여름 출시를 앞두고 있다. 동사는 지난 몇 년간 베트남 플랫폼 사업, 게임 퍼블리싱 사업 등 IP 확장의 시도를 지속해 왔으며, 시행착오 끝에 개발력이 있는 개발사와 함께 게임을 개발하는 방향으로 가닥을 잡았다. 게임뿐 아니라, 애니메이션 제작 및 캐릭터 사업도 준비하고 있어 올해와 내년 영상 이외에 웹툰 IP의 확장 가능성을 가늠해볼 수 있는 모멘텀이 다수 포진해있다. "
"멈춘 가격 하락, 본업 성장에 눈길","1Q 영업이익은 909 억원이 예상돼 컨센서스를 소폭 상회한 실적을 기대. 케미칼 제품의 가격 반등이 긍정적. 중국 ECH 의 가동률 조정과 견조한 수요 환경이 우호적으로 작용. 이번 분기 솔루스첨단소재의 가치 하락에 평가손실 예상되나 일시적. 투자 성과는 여전히 긍정적. 현 시점 케미칼 지지와 셀룰로스 확대에 본업 자체의 성장 주목 필요. PBR-ROE적용 Target PBR 1.06 배를 부여해 목표주가 97,000 원, 투자의견 매수를 제시함. 1 분기 매출액과 영업이익 추정치는 각각 6,193 억원, 909 억원이 예상돼 3/25 기준 컨센서스(5,671 억원 / 844 억원)을 상회한 실적을 예상한다. 올해 1 월초까지 이어졌던 케미칼 약세 흐름이 축소되고 가격이 반등하는 양상을 띄고 있다. ECH 의 경우 1 월초 $2,460/t 부근에서 현재 $3,000/t 이상으로 상승했다. 중국 ECH 가동률 조정 효과 및 타이트한 페인트 시장 환경이 우호적이다. 가성소다는 알루미늄 강세 환경이 긍정적이다. 3 월에 진입하며 국제 가격은 $600/t 이상을 기록해 4 분기 평균을 넘어섰다. 이번 분기에는 솔루스첨단소재의 주가 하락에 따라 투자자산 평가손실이 예상된다. 12월 말 약 2.8 조에 가깝던 시총은 2 조원까지 위축됐다. 다만, 현재 가치는 `20/9(공시) 보다 50% 이상 높다. 앞으로도 평가손익의 등락으로 세전의 변동성은 확대 가능하나 현재 주목할 것은 본업 자체의 강세로 판단한다. 케미칼의 견조환 환경에 더해 셀룰로스의 양적 성장+물류비 완화의 흐름이 동사의 성장을 입증할 것으로 기대한다. 케미칼의 지지 속 셀룰로스의 성장이 긍정적이다. 셀룰로스의 확대로 이익의 기초체력은 상향될 전망이다. 투자의견은 매수를 유지한다. Valuation 은 PBR-ROE 기준 Target PBR 을 1.06 배를 적용해 목표주가를 9.7만원을 유지한다. "
무선충전모듈 사업 양수의 함의,투자의견의 유효기간은 추천일 이후 12개월을 기준으로 적용. 기업의 분류 BUY(매수)_목표주가가 현주가 대비 15% 이상 상승 여력 Neutral(중립)_목표주가가 현주가 대비 -15%~15% 등락 Reduce(매도)_목표주가가 현주가 대비 -15% 이상 하락 가능. 
"Diesel Shortage, 길어질 것이다","1Q22 영업이익은 1.22조원(QoQ +120%, YoY +95%)으로 컨센(8,243억원)을 49% 상회할 전망이다. 이는 사상 최대 분기 실적이다. 윤활기유가 견조한 가운데, 정유 영업이익이 1조원(QoQ +205%)으로 대폭 개선된 것으로 추정한다. 정유 이익 구성은 정제마진 효과 5,500억원+재고관련이익 4,500억원이다. 3월 평균 유가 100$, OSP를 감안한 정제마진 개선효과 QoQ +4$를 가정했으니 무리스럽지 않은 추정치다. 2Q22 영업이익 7,387억원(QoQ -40%, YoY +29%)을 추정한다. 현재 컨센 대비 33% 상회하는 수치다. 정유 영업이익 5,600억원을 전망한다. 전분기와 동일한 정제마진을 가정했고, 6월 평균 유가 100$로 재고관련이익도 Zero로 가정했다. 중국 Teapot 가동률 하락에 따른 내수 물량 부족 영향으로 4월부터 중국 국영업체의 수출 중단 가능성이 높다는 점을 감안하면 보수적인 실적 추정치라 판단해도 좋다. BUY, TP 14만원을 유지한다. 2021년 6~7$에 불과했던 등/경유 마진이 최근 30$을 상회하고 있다. 이는 최근 정제마진 초강세의 근본 원인이다. 문제는 등/경유 Shortage가 단기에 종료되기 어렵다는 것이다. 공급은 부족한데, 수요가 강해 재고가 턱 없이 부족하기 때문이다. 미국/유럽/아시아 모두 재고가 8년 래 최저다. 추가 감소 시, 2008년 초 수준까지 하락하게 되어 14년 래 최저다. 참고로, 당시 등/경유 마진은 40$을 상회했었다. 물량 증대가 가능할 것이냐 하면 그렇지도 않다. 글로벌 가동률은 Full이고, 향후 탈탄소 압력으로 증설도 없다. 게다가, 전쟁으로 유럽은 의존도가 높은 러시아 물량도 제대로 받지도 못하고 있다. 글로벌 가스 강세는 대체 발전용 경유 수요를 지속 자극 중이며, 등유의 일종인 항공유 수요는 이제부터 시작이다. 코로나로 멈췄던 동남아 공장들도 이제서야 정상 가동되기 시작했다. 반도체 칩 부족보다 더 심각한 사태가 우리를 기다리고 있다. Diesel Shortage가 글로벌 공장과 트럭, 농업용 트랙터, 마이닝 트럭 등의 All-Stop으로 이어지지 않길 기도할 뿐이다. "
제이시스메디칼(287410.KQ) : Potenza 판매 확대와 신제품 출시에 따른 실적 모멘텀 유효,"제이시스메디칼에 대해 투자의견 ‘BUY’, 목표주가 11,500원으로 커버리지를 개시한다. 목표주가는 2022년 예상 EPS 385원에 Target PER 30배를 적용하여 산정했다. Target PER 30배는 2019년 클래시스의 Historical PER 상단이다. 동사는 2021년 폭발적인 소모품 매출 증가세를 기록했으며, Cynosure와의 재계약을 통해 Potenza ODM 최소 주문 수량(MOQ)을 확대하였고, 올해 상반기, 하반기 2개의 신규 제품 출시 기대에 따른 장기적 성장이 전망된다. 2022년에도 제이시스메디칼은 ODM 파트너사인 Cynosure의 Potenza 판매 확대에 따라 해외 매출 성장이 지속될 전망이다. 2019년 제이시스메디칼은 글로벌 미용기기 업체인 Cynosure 향으로 RF장비인 Potenza ODM 공급계약을 통해 미국 시장에 진출하였다. Potenza 누적 판매 대수는 2019년 187대->2020년 461대->2021년 1,035대를 기록하고 있다. 지난 ODM 계약을 통한 Potenza의 연간 최소 주문 수량(MOQ)는 350대였으며 이번 Cynosure와의 재계약을 통해 현재 연간 MOQ는 550대로 증가하였다. Cynosure와의 3년 재계약 체결, Cynosure의 주력 RF가 Potenza인 점을 감안해보면 2022년은 본격적인 Potenza 장비 판매가 시작되는 구간으로 판단한다. 올해 Potenza 전체 판매 대수는 800대를 상회하며 장기적 성장을 이어갈 것으로 전망한다. 2022년 제이시스메디칼의 실적은 매출액 1,055억원(+29.7%, YoY), 영업이익 333억원(+41.1%, YoY)으로 전망한다. HIFU 매출의 경우 신제품 판매가 하반기 예상됨에 따라 상저하고의 흐름을 보일 것으로 전망한다. RF 매출은 Cynosure와의 MOQ 물량 증가에 기인해 매출액 251억원(+50.3%, YoY)를 기록할 전망이다. 또한 차세대 RF의 국내 인허가가 연내 전망됨에 따라 내년 본격적인 판매가 예상된다. 작년 HIFU 및 RF 장비 모두 폭발적인 판매세를 기록하며 소모품 판매 선순환에 따라 2022년 소모품 매출은 502억원(+34.5%, YoY)을 예상한다. 소모품 판매 증가에 따른 영업레버리지 효과로 올해 영업이익률은 31.6%(+2.6%p, YoY)으로 전망한다. "
원가 부담 느낄 철강부문,"1Q POSCO(자회사) 별도 영업이익은 1.1조원 수준으로 전망. 광양 4고로 개수(2/11~6/10일)에 따른 생산 감소로 판매량이 842만톤에 그칠 것으로 보여 전분기비 단위당 고정비 부담이 상승할 것으로 예상. 국내 철강재 유통가격은 2월 중순부터 상승했으나 동사는 3월부터 판매단가(ASP)를 인상하기 시작 한 바 1Q 탄소강ASP는 전분기비 -6만원/톤 가량 하락할 것으로 판단. 반면, 원재료 투입원가는 상승할 것으로 전망. 원료탄 중 미점탄 및 PCI탄 가격 상승 수준에 따라 원가 부담의 정도가 다를 수 있으나 강점탄 가격 상승세가 강했던 바 철광석을 포함한 원재료 투입원가는 전분기비 약 +4만원/톤 상승할 것으로 예상. 해외 철강부문 및 무역부문 역시 전분기비 소폭 영업이익 감소를, 에너지 부문은 영업이익 증가를 전망. 중국 국가위생건강위원회에 따르면 3월 들어 COVID-19 신규 확진자(해외유입 제외) 수가 급증한 것으로 파악. 3/14일 3,507명을 고점으로 다소 진정되고 있으나 3/12~26일, 15일 연속 천명 이상의 신규 확진자 발생 중. 또한 무증상자(해외유입 제외) 수는 지속적으로 증가하며 3/26일 4,333명 기록. 추가적인 신규 확진자 발생을 억제하기 위해 주요 도시들이 봉쇄 등의 조치를 취하며 철강 수요에도 부정적인 영향을 미치고 있는 것으로 추정. 반면, 3월 철강업체 가동률은 2021년 같은 기간 대비 낮은 수준이나 올해 1~2월 대비 높은 수준을 나타내고 있는 중. 재고 부담은 높지 않으나 COVID-19 상황이 4~5월에 개선되지 않는다면 계절적 성수기 효과 역시 반감될 것으로 전망. 세계철강협회에 따르면 2021년 기준 세계 조강생산량에서 러시아와 우크라이나가 차지하는 비중은 각각 3.9%와 1.1%로 파악. 전쟁에 따른 철강재 공급 차질 우려로 3월 이후 유럽 및 미국 철강재 가격은 급등. 하지만 자국 철강 소비를 자국 생산으로 감당할 수 있는 중국 철강재 가격은 상대적으로 약세 시현 중. 중국 정부가 생산자물가지수 상승에 대한 부담을 지속적으로 표출하고 있는 바 Cost Push가 나타나기도 어려운 상황. 추후 원료탄 수급 상황이 개선되어 원재료 가격이 안정화된 이후 제품가격 상승을 기대해볼 수 있어. "
비수기지만 선방할 봉형강류,"별도: 1Q 영업이익은 5,180억원으로 전망. 비수기임에도 불구하고 낮은 기저 영향으로 제품 판매량은 전분기비 +5% 증가한 482만톤 전망. 당초 500만톤 수준(당사 전망 495만톤)까지 가능할 것으로 예상했으나 3월에 발생한 사고 영향으로 일부 생산 및 판매가 차질을 빚었을 것으로 추정. 판재류 원재료 투입원가는 전분기비 약 +4만원/톤 상승할 것으로 전망되며 ASP는 전분기비 약 -4만원/톤 하락이 예상되어 스프레드는 -8만원/톤 수준 악화될 것으로 판단. 봉형강류 원재료 투입원가는 전분기비 약 +6만원/톤 상승이 전망되며 ASP는 +5만원/톤 오를 것으로 보여 스프레드는 소폭 축소될 것으로 추정. 연결: 국내 주요 철강 자회사는 전분기에 이어 견조한 영업이익 흐름세가 예상되며, 해외 SSC는 러시아 법인이 현대차 러시아 공장 가동 중단 영향을 받았을 것으로 사료되나 아시아 및 미주 SSC 영업이익은 전분기비 개선될 것으로 전망. 당사는 1Q를 고점으로 2Q에는 철광석 및 원료탄 가격이 안정될 것으로 전망했었으나 러시아-우크라이나 전쟁과 호주 기상 악화 이슈가 길어지며 1Q가 끝나가는 이 시점까지 가격 강세가 나타나고 있어. 전쟁과 기상이라고 하는 변수는 예측 가능성이 떨어지기는 하나 수급 상황이 정상화될 경우 원재료 가격은 하락할 것으로 전망. 다만, 지난 4Q와 1Q까지 이어진 원재료 가격 강세는 주요 수요 산업향 판매가격 인상을 해야하는 환경 만들어. 원자재 가격 상승으로 인해 수요 산업들도 원가 부담이 가중된 바 지난해보다 가격 협상이 쉽지 않을 것으로 예상되나 동사 역시 수익성 확보를 위해서는 판매가격 인상이 필요. 비단 동사 뿐만 아니라 철강업종 전반적으로 올해 예상 실적 기준 낮은 Valuation 보이고 있어. 산업의 전체적인 성장성이 낮고 높은 기저에 따라 전년대비 수익성(영업이익 등)이 감소할 수 있다는 우려가 반영. 하지만, 이러한 이유들을 감안해도 올해 기준 PER 4.4x와 PBR 0.3x는 주가의 하방을 지킬 수 있는 Valuation이라 판단. 다만, 높아진 원재료 가격 안정화가 선행되어야 본격적인 업황 개선을 논해볼 수 있다고 사료. "
글로벌 라인업 확대,"JYP Ent.의 목표주가를 기존 65,000원에서 69,000원으로 6.2% 상향 조정하고, 투자의견은 Buy를 유지한다. 스트레이 키즈와 트와이스 등 주요 아티스트의 앨범 판매량이 증가하고 일본 내 오프라인 활동이 재개되면서 니쥬의 수익 기여도가 높아졌다. 2022년에는 트와이스, 스트레이 키즈, 니쥬 등 3팀 이상이 돔 투어가 가능할 것으로 전망하며, 2023년에는 한국, 일본, 중국, 미국에서 총 4팀의 신규 아티스트가 데뷔하여 파이프라인이 확장될 예정이다. 이에 2022E, 2023E 영업이익 추정치를 각각 10.2%, 4.8% 상향한 것이 목표주가 상향의 근거이다. JYP Ent.의 4분기 연결 기준 매출액은 637억원 (+52.9% YoY, +11.4% QoQ), 영업이익은 163억원 (+55.1% YoY, -10.6% QoQ, 영업이익률 25.6%)을 기록해 영업이익 기준 컨센서스 151억원 (diff. +7.6%)에 부합했다. 트와이스와 스트레이 키즈가 컴백하여 4분기 각각 83만장, 92만장의 판매고를 달성 (신보+구보)하였으며, 일본 내 오프라인 활동이 가능해지면서 니쥬가 95억원의 매출을 기여 (2021년 기여 매출 180억원)했다. 호실적에 따른 인센티브 지급 (+59억원 YoY)에도 불구하고 영업이익률이 0.4%p YoY 개선됐다. 영업외단에서는 네이버제트 공정가치 평가이익 (146억원) 및 디어유 지분법손익 (158억원)이 발생하여 지배주주순이익이 341억원 (+485.6% YoY)을 기록했다. JYP Ent.는 지난 2월 리퍼블릭 레코드와 전략적 파트너십을 확장 체결했다. 트와이스에 이어 스트레이 키즈, ITZY 등 주요 아티스트들의 글로벌 마케팅을 함께하게 된 것이다. 트와이스는 4번째 월드 투어를 진행 중이며, 7회의 미국 공연을 성공적으로 마치고 4월 일본에서 3회 공연을 앞두고 있다. 스트레이 키즈도 한국, 일본, 미국에서 15회의 월드투어가 예정되어 있다. 2023년에는 총 4팀의 신규 아티스트가 데뷔하는데, 상반기에 한국 LOUD 프로젝트 보이그룹, 일본 니쥬 보이그룹 버전, 중국 Project C 보이그룹이 데뷔를 준비 중이고, 하반기에는 미국 Project USA 걸그룹이 데뷔할 예정이다. "
다시금 질적인 성장이 시작됩니다,"국내 1위 온라인 종합결제사업자로서 온라인 쇼핑 시장과 동반 성장. 코로나 이후 시장 성장 둔화 우려에도 불구, 다양한 온라인 비즈니스 모델 등장과 해외가맹점 지속 유입에 힘입어 매출액, 영업이익 모두 질적성장을 시현할 것으로 기대. 2021년 매출액 7,454억원(+19.3% y-y), 영업이익 432억원(+8.5% y-y, 영업이익률 +5.8%). 매출액 성장률은 온라인 쇼핑 시장 성장률(+19.6%y-y, 193조원)과 유사한 수준이었으나, 영업이익 성장률은 대형 가맹점위주의 시장 성장으로 인한 mix 수수료율 하락, 여행·숙박 해외 가맹점부진 지속, O2O 사업 마케팅비 증가에 따른 적자 지속 등으로 인해 비교적낮았음. 그러나 2021년을 저점으로 성장률 또한 고성장을 시현할 것으로기대. 동사 Valuation 또한 다시금 re-rating 될 것으로 전망코로나 발생 이후 동사 결제금액 중 대형가맹점 비중 90% 이상으로 상승. 추가적인 대형가맹점 결제 비중 상승에 따른 이익률 하락 가능성은 제한적으로 판단. 오히려 수수료율이 높은 해외가맹점 유입 및 결제액 증가가지속되며 이익률 또한 다시금 상승할 전망. 2022년 해외가맹점향 거래대금은+42.7% y-y 증가하고, 해외가맹점 결제 비중은 2021년 11.9%에서 2022년 14.3%까지 상승할 전망. 포스트 코로나 시대에도 꾸준한 성장을 지속할동사에 다시금 관심을 가질 시점. "
"주요 라인업의 컴백, 명백한 탑라인 성장","송민호와 강승윤의 올림픽홀 단독 콘서트, 트레저의 팬미팅으로 오프라인 활동을 재개한 동사는 지난 4분기 7분기만에 콘서트부문 실적을 보여주며 연결기준 890억원(+7% yoy)의 매출을 거두었다. 디지털컨텐츠 부문에서는 매출 인식시점의 변화로 일시적으로 4개월분(9월~12월)의 매출이 반영이 되며 218억원(+59%, yoy)을 달성하였다. 22년 1분기부터는 다시 정상적으로 3개월분의 실적이 인식될 예정이다. 연간 매출 3,556억(+39%, yoy) 달성하였다. 영업이익은 지난 3분기 YG인베스트먼트의 맥스트 지분의 처분이익과 평가이익을 포함하여 226억원 발생하며 ‘21년 연결기준 506억원(+14% yoy)의 높은 영업이익을 보여주었다. 주요 아티스트들의 활동부재에도 높은 실적을 달성하였지만 일회성 이익이 주요하였던 점이 다소 아쉬웠던 ‘21년이었다. 활동이 부진했던 전년도와 달리 2022년은 동사의 주요 아티스트가 활동하는 시점이 될 예정이다. 4월 트레저는 첫 단독 콘서트 ‘TRACE’가 개최된다. 멤버 두명의 입대 이후 지난 11월 오프라인 콘서트 등 송민호와 강승윤의 솔로활동을 중심으로 이어오던 WINNER는 2명의 멤버(김진우, 이승훈)의 12월, 1월 전역이후 첫 완전체 콘서트 ‘WINNER 2022 CONCERT’를 진행한다. 또한 빅뱅의 4월 컴백, 신인걸그룹 데뷔가 예정되어있다. 올해는 거리두기 정책이 완화됨에 따라 오프라인 콘서트 티켓 매출이 정상화되고 아티스트들의 앨범발매 이후 콘서트 및 투어의 가시화가 이루어질 수 있을 것으로 전망한다. 콘서트/투어를 통한 실적기여도가 높았던 빅뱅과 블랙핑크였기에 올해 앨범발매 이후 재개되는 오프라인 활동들이 동사의 탑라인 성장에 도움이 될 것으로 판단한다. 또한 코로나 확산 이후 오프라인 콘서트의 온라인 매출(라이브 스트리밍)이 가능해지며 콘서트부문에서의 소폭의 마진율 개선효과도 있을 것으로 전망한다. ‘22년은 모회사 와이지엔터테인먼트뿐만 아니라 협력사 하이브 소속 아티스트들의 활동 또한 활발히 진행될 예정이며 ‘21년 최대실적을 보여준 주요 종속회사 YG PLUS의 앨범/MD 판매실적 또한 상승세가 지속될 것으로 판단한다. "
이례적인 상반기 증량과 전장 진출 본격화,"북미 고객사의 스마트폰 수요 호조세로 상반기 이례적으로 물량이 예상보다 20% 증가된 것으로 파악되어 컨센서스를 대폭 상회하는 호실적 전망. 글로벌 자동차 시장 진출 본격화는 향후 밸류에이션 확대 요인. 동사에 대한 목표주가를 기존 29,000원에서 36,000원으로 상향하고 투자의견 Buy 유지. 북미 고객사 스마트폰 수요가 예상보다 견조해 최근물량이 추가 확대된 점을 반영해 실적 및 목표주가 상향. 글로벌 자동차업체들로 고객사가 다변화되는 점은 향후 밸류에이션 확장에 기여할 것먼저 북미 스마트폰 업체가 2021년에 출시한 스마트폰 수요가 미국과중국 등 지역에서 여전히 견조한 것으로 판단되며 이에 따라 고객사는상반기 약 20% 추가 물량을 요구한 것으로 파악. 하반기 출시 예정인신제품도 폼 팩터 변화가 많아 역대 최대 판매량 시현이 기대되어 동사에 긍정적고객사 추가 물량 확대를 반영해 동사 2022년 영업이익을 기존 1,178억원에서 1,376억원으로 16.8% 상향하며 이는 컨센서스 대비 약 19% 상회하는 수준. 연간 물량 확대(5%) 및 가동률 상향에 따른 영업이익률 개선(+0.5%p)이 실적 상향의 주된 원인. 동사는 최근 자회사인 BH EVS가 LG전자의 차량용 휴대폰 무선충전 사업을 양수했다고 발표. 양수가액은 1,367억원 수준. 이로 인해 향후 연간 약 매출액 2,000억원이 추가될 것으로 전망하며 이번 추정치에는 반영하지 않았음. 본격적인 매출은 4분기부터 가능할 것으로 예상동사는 이번 영업 양수를 통해 글로벌 자동차 시장 진출 및 전장사업 확대를 본격화할 것으로 예상. 역대 실적 달성과 전장 사업 등 사업 다변화에도불구하고 현재 주가는 PER 6.9배로 과도한 저평가. 주가 재평가 전망. 영업이익률-10.8 -0.6 13.1 10.8 세전이익(지배)순이익. "
"2분기를 주목해야 하는 이유","1Q22 매출액은 1,877억원(+36% y-y, +4% q-q), 영업이익은 190억원(+39% y-y, 68% q-q)으로 컨센서스를 각각 11%, 13% 하회할 전망.4Q21 완공된 말레이시아 3,4공장(각각 1만톤) 가동이 1Q22부터 시작될것으로 예상했으나 2Q22부터 가동될 예정이기 때문2Q22 매출액은 2,437억원(+42% y-y, +30% q-q), 영업이익은 271억원(+26% y-y, +42% q-q)으로 컨센서스를 각각 4%, 7% 하회할 전망. 3,4공장 가동 시점 변경으로 2분기까지는 컨센서스 하회 불가피. 다만 3Q22부터는 컨센서스를 8~9% 상회하는 실적이 예상됨. 실적 측면에서 2분기에3, 4공장 램프업 속도에 따라 하반기 실적의 업사이드가 정해질 것동사는 빠르면 2024년부터 유럽/미국 현지 생산을 개시할 계획. 현재 국내1.6만톤, 말레이시아 9만톤까지 Capa 계획이 확정된 상황이나, 2분기 중유럽, 미국 신규 투자 계획이 확정될 것으로 기대. 당사는 미국/유럽 합산Capa를 8만톤으로 예상하고, 이를 반영한 2025년 동사의 전체 Capa를18.6만톤으로예상함.이를반영해EBITDA와Capex를비교시2022~2024년 5,580억원의 추가 재원(Capex-EBITDA)이 필요. 4Q21 기준 현금성 자산이 2,346억원(4Q21 1,500억원 CB 발행)이고, 4Q21 부채비율이 30%에 불과해 재원 마련에는 문제가 없을 것으로 판단. "
"런닝맨 Briefing: 자회사 영업실적 개선과 기업가치 상승에 주목, 매수관점 유지한다","자회사 동아제약 등의 영업실적 개선이 뚜렷할 전망이다. 에스티젠바이오의 기업가치 성장도 기대된다. 현시점에서 2022년 자회사 기업가치 변화에 주목하고 주가 상승 가능성을 점검해 볼 필요가 있다. 비상장 자회사(지배구조 표1)의 최근 동향을 살펴 보면 다음과 같다. 동아제약의 2022년 실적전망은 매우 좋다. 동사는 2021년 11월에 2021년 매출액 2,287억원인 박카스 가격을 평균 10% 인상했다. 또한 오쏘몰(고함량비타민) 매출이 2021년 284억원(YoY +226.4%)으로 성장했고 2022년에는 350억원(YoY +23.2%)으로 전망된다. 특히 종합감기약 판피린 매출이 2021년 380억원인데, 위드코로나로 2022년에는 15~20% 성장할 전망이다. 어린이 해열제 챔프도 규모는 적지만 증가추세를 보이고 있다. 동아제약의 2021년 매출액은 4,374억원(YoY +5.4%), 영업이익 540억원(YoY +7.9%)이었고, 2022년에는 매출액이 4,780억원(YoY +9.3%), 영업이익이 648억원(YoY +20.0%)으로 성장할 전망이다. 에스티젠바이오(구 DM바이오)의 턴어라운드가 예상된다. 동사는 바이오 CDMO 전문기업으로서 생산CAPA는 8,000L의 바이오리액터를 보유 하고 있다. 그룹 내 스텔라라 바이오시밀러 임상시료 매출, 외부 CDMO 매출로 공장가동률이 상승하고 있다. 2021 매출액은 403억원(YoY +153.0%)으로 증가했고, 영업적자 27억원(적자 대폭 축소)이다. 2022년에는 매출액이 500억원에 근접하고, 영업흑자 전환이 가능할 전망이다. 현재 생산 CAPA는 8,000L인데, 2022년에 추가로 1,000L 증설할 계획이다. 2023~2024년 동아에스티에서 스텔라라 바이오시밀러 상업화 시, CMO 매출이 큰 폭으로 성장할 잠재력이 있다. 생수기업 동천수의 성장비전이 좋다. 동천수는 2021 매출액이 322억원(YoY +20.6%),영업이익 22억원이이다. 상주공장 건설을 통해서 2023년부터 음료 OEM사업을 시작하고, 보령취수원을 개발하여 2024~2025년에는 생산CAPA기준 국내 3위 생수업체로 도약, 대형 음료기업으로 성장할 전망이다. 배당이 증가추세가 기대된다. 동아쏘시오홀딩스는 실적개선을 바탕으로 배당을 증가시키고 있다. 연결 실적도 개선되어 배당이 증가할 여력이 발생했다. 기존 연간배당은 1,000원이었으나, 2021년 3분기에 중간배당 500원을 실시 했고, 연말 1,000원의 배당이 결정되었다. 향후 이익증가로 점진적이긴 하지만 배당증가가 가능할 전망이다. "
